peak_index,time_ms,peak_voltage_mV,prominence_mV,pass_p8_h-30,pass_p8_h-20,pass_p8_h-10,pass_p10_h-30,pass_p10_h-20,pass_p10_h-10,pass_p12_h-30,pass_p12_h-20,pass_p12_h-10,pass_p15_h-30,pass_p15_h-20,pass_p15_h-10,pass_primary,pass_strict_height,event_class,group,cell_id,abf_path,sweep_index,current_pA,onset_ms,offset_ms,inside_stimulus_window,inside_steady_window
7850,785.0,-1.739501953125,34.637451171875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
7947,794.7,-1.77001953125,34.576416015625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8064,806.4,-1.8310546875,34.3017578125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8163,816.3000000000001,-1.617431640625,34.423828125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8269,826.9000000000001,-1.5869140625,34.393310546875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8374,837.4,-2.227783203125,33.63037109375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8475,847.5,-1.861572265625,34.11865234375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8580,858.0000000000001,-1.40380859375,34.72900390625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8683,868.3000000000001,-0.8544921875,35.64453125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8787,878.7,-2.01416015625,34.423828125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8889,888.9,-1.15966796875,35.2783203125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
8993,899.3,-1.312255859375,34.637451171875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9107,910.7,-1.251220703125,35.125732421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9220,922.0,-1.8310546875,34.454345703125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9315,931.5,-1.617431640625,34.5458984375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9426,942.6,-1.739501953125,34.271240234375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9531,953.1,-1.46484375,34.85107421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9635,963.5,-0.823974609375,35.430908203125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9731,973.1,-1.739501953125,34.0576171875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9831,983.1000000000001,-1.007080078125,34.60693359375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
9932,993.2,-0.579833984375,69.7021484375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10042,1004.1999999999999,-0.885009765625,35.09521484375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10140,1014.0,-0.9765625,35.064697265625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10244,1024.4,-0.640869140625,35.430908203125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10352,1035.2,-1.220703125,34.454345703125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10453,1045.3000000000002,-1.007080078125,35.0341796875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10555,1055.5,-0.640869140625,35.46142578125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10663,1066.3,-0.946044921875,35.09521484375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10762,1076.2,-1.434326171875,34.3017578125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10864,1086.4,-1.15966796875,34.454345703125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
10970,1097.0,-1.129150390625,34.72900390625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
11069,1106.9,-1.129150390625,34.820556640625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
11184,1118.4,-0.79345703125,35.369873046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,1,1
11286,1128.6000000000001,-1.190185546875,35.064697265625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_10,/root/neurothermo/WT/cc_10.abf,12,600.0,131.20000000000002,1131.2,0,0
2070,207.00000000000003,-17.242431640625,18.61572265625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,8,400.0,131.20000000000002,1131.2,1,0
2291,229.1,-14.129638671875,21.636962890625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,8,400.0,131.20000000000002,1131.2,1,0
2710,271.0,-14.190673828125,21.240234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,8,400.0,131.20000000000002,1131.2,1,0
3249,324.90000000000003,-13.85498046875,58.59375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,8,400.0,131.20000000000002,1131.2,1,0
1828,182.8,-18.12744140625,16.082763671875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
1946,194.60000000000002,-13.97705078125,19.8974609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
2129,212.9,-13.3056640625,20.8740234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
2312,231.20000000000002,-13.031005859375,20.81298828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
2528,252.8,-12.115478515625,21.820068359375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
2757,275.7,-12.908935546875,20.721435546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
3008,300.8,-12.51220703125,21.3623046875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
3229,322.90000000000003,-12.75634765625,20.81298828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
3507,350.7,-12.176513671875,21.270751953125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
3780,378.0,-11.871337890625,22.125244140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
4052,405.2,-12.26806640625,20.721435546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
4359,435.90000000000003,-12.298583984375,21.1181640625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
4668,466.80000000000007,-12.603759765625,21.17919921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
5054,505.4000000000001,-12.0849609375,21.270751953125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
5415,541.5,-11.260986328125,22.003173828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
5974,597.4000000000001,-11.016845703125,22.003173828125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,0
6418,641.8000000000001,-11.8408203125,21.05712890625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
6805,680.5,-10.894775390625,22.247314453125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
7294,729.4000000000001,-10.589599609375,61.492919921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
7795,779.5000000000001,-10.833740234375,21.759033203125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
8181,818.1,-11.41357421875,21.30126953125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
8687,868.7,-11.04736328125,21.636962890625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
9056,905.6,-11.77978515625,20.660400390625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
9529,952.9000000000001,-10.986328125,22.125244140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
9920,992.0,-11.29150390625,21.148681640625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
10286,1028.6,-12.054443359375,20.99609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
10785,1078.5,-10.92529296875,21.881103515625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
11217,1121.7,-10.6201171875,22.64404296875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,9,450.0,131.20000000000002,1131.2,1,1
1720,172.0,-17.364501953125,15.228271484375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
1818,181.8,-12.542724609375,20.20263671875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
1956,195.6,-11.65771484375,20.843505859375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
2104,210.4,-11.688232421875,20.355224609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
2248,224.8,-10.92529296875,21.3623046875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
2389,238.9,-11.505126953125,20.538330078125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
2565,256.5,-10.955810546875,20.721435546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
2727,272.7,-11.077880859375,20.3857421875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
2901,290.1,-10.589599609375,21.17919921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
3063,306.3,-10.19287109375,21.728515625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
3220,322.0,-10.92529296875,20.69091796875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
3409,340.90000000000003,-10.711669921875,20.904541015625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
3567,356.70000000000005,-11.3525390625,19.8974609375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
3743,374.3,-10.223388671875,21.514892578125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
3919,391.90000000000003,-10.7421875,20.56884765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
4111,411.1,-10.55908203125,20.56884765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
4342,434.20000000000005,-9.735107421875,21.66748046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
4551,455.1,-10.498046875,19.927978515625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
4726,472.6,-10.650634765625,20.1416015625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
4890,489.00000000000006,-10.345458984375,20.477294921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
5045,504.50000000000006,-10.25390625,20.56884765625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
5234,523.4,-10.101318359375,20.721435546875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
5383,538.3,-10.1318359375,20.599365234375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
5556,555.6,-10.009765625,21.17919921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
5740,574.0000000000001,-10.07080078125,20.843505859375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
5921,592.1,-10.650634765625,20.172119140625,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,0
6139,613.9,-9.918212890625,21.3623046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
6295,629.5000000000001,-10.284423828125,20.477294921875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
6478,647.8000000000001,-10.07080078125,20.93505859375,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
6649,664.9000000000001,-10.467529296875,20.5078125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
6840,684.0,-10.406494140625,20.69091796875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
7009,700.9000000000001,-9.368896484375,21.697998046875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
7236,723.6,-10.040283203125,20.782470703125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
7419,741.9,-9.8876953125,21.148681640625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
7593,759.3000000000001,-10.223388671875,20.32470703125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
7783,778.3,-9.82666015625,20.904541015625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
8008,800.8000000000001,-9.27734375,21.453857421875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
8199,819.9000000000001,-9.429931640625,20.69091796875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
8379,837.9000000000001,-9.979248046875,20.5078125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
8572,857.2,-9.368896484375,21.270751953125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
8743,874.3000000000001,-10.223388671875,20.263671875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
8941,894.1,-9.765625,20.599365234375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
9136,913.6,-9.33837890625,20.8740234375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
9346,934.6000000000001,-9.002685546875,21.78955078125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
9563,956.3000000000001,-9.21630859375,20.843505859375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
9772,977.2,-9.368896484375,20.843505859375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
9977,997.7,-10.040283203125,20.32470703125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
10215,1021.5000000000001,-9.521484375,21.1181640625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
10489,1048.8999999999999,-9.33837890625,20.294189453125,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
10715,1071.5000000000002,-8.60595703125,62.92724609375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
10909,1090.9,-9.674072265625,20.233154296875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
11164,1116.4,-9.6435546875,20.44677734375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,primary_and_strict,WT,WT_11,/root/neurothermo/WT/cc_11.abf,10,500.0,131.20000000000002,1131.2,1,1
1647,164.70000000000002,-16.6015625,14.83154296875,1,1,0,1,1,0,1,1,0,0,0,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,11,550.0,131.20000000000002,1131.2,1,0
1725,172.50000000000003,-11.65771484375,19.4091796875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,11,550.0,131.20000000000002,1131.2,1,0
1836,183.60000000000002,-10.3759765625,20.751953125,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,11,550.0,131.20000000000002,1131.2,1,0
1962,196.20000000000002,-10.80322265625,20.20263671875,1,1,0,1,1,0,1,1,0,1,1,0,1,0,primary_lost_at_minus10,WT,WT_11,/root/neurothermo/WT/cc_11.abf,11,550.0,131.20000000000002,1131.2,1,0
